id,uuid,observed_on,time_observed_at,created_at,quality_grade,license,url,image_url,captive_cultivated,latitude,longitude,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
265179947,f81d6ea2-20c6-4fc5-b0d4-3a2fb66055e9,2025-03-13,2025-03-13 16:33:45 UTC,2025-03-13 16:35:19 UTC,research,,https://www.inaturalist.org/observations/265179947,https://static.inaturalist.org/photos/476274242/medium.jpg,false,40.1287866413,-75.3628435032,False Milkweed Bug,Lygaeus turcicus,False Milkweed Bug,Insecta,141626
265181960,9bf25aa0-b4ea-491d-a8f7-9b309c2b77e1,2025-03-13,2025-03-13 16:42:45 UTC,2025-03-13 16:56:22 UTC,research,,https://www.inaturalist.org/observations/265181960,https://static.inaturalist.org/photos/476278947/medium.jpg,false,40.16555,-75.1929466667,Common Drone Fly,Eristalis tenax,Common Drone Fly,Insecta,55719
265186873,6139cc54-6b91-44a2-a2da-300ee5bae724,2025-03-13,2025-03-13 17:45:49 UTC,2025-03-13 17:46:52 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/265186873,https://inaturalist-open-data.s3.amazonaws.com/photos/476289462/medium.jpg,false,40.1161221667,-79.5667583333,Eastern Boxelder Bug,Boisea trivittata,Eastern Boxelder Bug,Insecta,53227
265186926,e736d91b-34bf-480c-b0ac-ebf505a7b62f,2025-03-13,2025-03-13 16:49:14 UTC,2025-03-13 17:47:17 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/265186926,https://inaturalist-open-data.s3.amazonaws.com/photos/476289225/medium.jpeg,false,40.4500305556,-79.8488777778,Small Milkweed Bug,Lygaeus kalmii,Small Milkweed Bug,Insecta,62045
265187688,279de702-496d-424c-ad42-0343ada9c9b6,2025-03-13,2025-03-13 17:11:46 UTC,2025-03-13 17:55:41 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/265187688,https://inaturalist-open-data.s3.amazonaws.com/photos/476290806/medium.jpeg,false,39.9707876943,-75.1841757819,Unequal Cellophane Bee,Colletes inaequalis,Unequal Cellophane Bee,Insecta,199041
265191601,568cba32-70db-4e87-a634-533ecff47775,2025-03-13,2025-03-13 18:17:32 UTC,2025-03-13 18:30:24 UTC,research,,https://www.inaturalist.org/observations/265191601,https://static.inaturalist.org/photos/476297876/medium.jpeg,false,42.0697742268,-80.1651854441,Big-headed Ground Beetle,Scarites subterraneus,Big-headed Ground Beetle,Insecta,82724
265195398,b7c3301f-cf66-4b7c-9a17-d4f80eaf106b,2025-03-01,2025-03-01 23:41:12 UTC,2025-03-13 19:05:14 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/265195398,https://inaturalist-open-data.s3.amazonaws.com/photos/476305306/medium.jpg,false,40.5409383333,-76.2276783333,Brown Marmorated Stink Bug,Halyomorpha halys,Brown Marmorated Stink Bug,Insecta,81923
265201565,da45842a-a5ee-4b8d-bdb9-065bec89fbba,2025-03-13,2025-03-13 19:58:58 UTC,2025-03-13 20:08:12 UTC,research,,https://www.inaturalist.org/observations/265201565,https://static.inaturalist.org/photos/476317503/medium.jpg,false,40.44043,-79.953125,Eastern Boxelder Bug,Boisea trivittata,Eastern Boxelder Bug,Insecta,53227
265204025,845bc78f-0261-498b-8ff2-3b65eb4ea32a,2025-03-13,2025-03-13 20:22:53 UTC,2025-03-13 20:35:07 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/265204025,https://inaturalist-open-data.s3.amazonaws.com/photos/476322442/medium.jpg,false,40.7081214869,-79.710962209,Hemlock Woolly Adelgid,Adelges tsugae,Hemlock Woolly Adelgid,Insecta,61513
265211156,18da2bbf-8068-4804-a2cd-d5dad6ee538d,2025-03-13,2025-03-13 21:42:07 UTC,2025-03-13 21:44:49 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/265211156,https://inaturalist-open-data.s3.amazonaws.com/photos/476336195/medium.jpeg,false,41.7306122,-80.1469953,American Winter Ant,Prenolepis imparis,American Winter Ant,Insecta,68142
265220969,d493e3c4-7c32-40d5-9ee4-c3fc81a08cd5,2025-03-13,2025-03-13 21:24:07 UTC,2025-03-13 23:19:10 UTC,research,CC-BY,https://www.inaturalist.org/observations/265220969,https://inaturalist-open-data.s3.amazonaws.com/photos/476355000/medium.jpeg,false,40.0637666667,-75.1994555556,Mid-winter Boreus,Boreus brumalis,Mid-winter Boreus,Insecta,207875
265221675,593fc087-5242-46bb-ae2e-78d2844e0e11,2025-03-13,2025-03-13 21:28:38 UTC,2025-03-13 23:26:23 UTC,research,CC-BY,https://www.inaturalist.org/observations/265221675,https://inaturalist-open-data.s3.amazonaws.com/photos/476356423/medium.jpeg,false,40.0636416667,-75.1996666667,American Winter Ant,Prenolepis imparis,American Winter Ant,Insecta,68142
265222383,a2a3e0b8-6001-4edb-93bc-8d6199a29ad0,2025-03-13,2025-03-13 16:56:00 UTC,2025-03-13 23:33:39 UTC,research,,https://www.inaturalist.org/observations/265222383,https://static.inaturalist.org/photos/476357787/medium.jpeg,false,40.4528163618,-79.8455045855,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
265222394,367e0429-76a3-4e4a-895e-a286ebed11e9,2025-03-13,2025-03-13 18:44:05 UTC,2025-03-13 23:33:46 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/265222394,https://inaturalist-open-data.s3.amazonaws.com/photos/476358039/medium.jpeg,false,41.1659903997,-76.0902142997,Small Phigalia Moth,Phigalia strigataria,Small Phigalia Moth,Insecta,227741
265222880,6b5fdb92-241a-4c46-8736-9a317850c8c3,2025-03-13,2025-03-13 23:37:41 UTC,2025-03-13 23:39:12 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/265222880,https://inaturalist-open-data.s3.amazonaws.com/photos/476359076/medium.jpeg,false,41.7303848,-80.1467891,Brown Marmorated Stink Bug,Halyomorpha halys,Brown Marmorated Stink Bug,Insecta,81923
265226785,46b7b531-2000-4df3-858a-5fb7a2450807,2025-03-12,2025-03-12 21:55:01 UTC,2025-03-14 00:25:00 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/265226785,https://static.inaturalist.org/photos/476367411/medium.jpg,false,40.3098216667,-80.0380555,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
265231469,e9b0da1c-b146-4649-8270-c11b823095de,2025-03-13,2025-03-13 22:44:30 UTC,2025-03-14 01:21:04 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/265231469,https://inaturalist-open-data.s3.amazonaws.com/photos/476377137/medium.jpg,false,40.3054454743,-79.9956871032,Eastern Boxelder Bug,Boisea trivittata,Eastern Boxelder Bug,Insecta,53227
265231496,17a44b88-4677-43f6-87c4-426116916b31,2025-03-13,2025-03-14 01:19:07 UTC,2025-03-14 01:21:15 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/265231496,https://inaturalist-open-data.s3.amazonaws.com/photos/476377181/medium.jpg,false,40.2732750278,-80.1200148847,Goldenrod Leaffolder Moth,Agonopterix pulvipennella,Goldenrod Leaffolder Moth,Insecta,210604
265231601,93799a38-517f-471e-ad87-6fa29c22c7e5,2025-03-13,2025-03-14 01:21:56 UTC,2025-03-14 01:22:40 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/265231601,https://inaturalist-open-data.s3.amazonaws.com/photos/476377423/medium.jpeg,false,41.7303166,-80.1467312,Spring Cankerworm Moth,Paleacrita vernata,Spring Cankerworm Moth,Insecta,176124
265235350,4194061f-b1d0-4883-9d4b-e81801e85e3e,2025-03-13,2025-03-14 01:22:07 UTC,2025-03-14 02:03:12 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/265235350,https://inaturalist-open-data.s3.amazonaws.com/photos/476384936/medium.jpeg,false,41.7303166,-80.1467312,Canadian Agonopterix Moth,Agonopterix canadensis,Canadian Agonopterix Moth,Insecta,212738
265236220,1ecaad9a-b384-41f9-8bc3-2e48c6e6ae7f,2025-03-11,2025-03-11 16:14:52 UTC,2025-03-14 02:14:09 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/265236220,https://inaturalist-open-data.s3.amazonaws.com/photos/476387029/medium.jpg,false,39.94355,-75.3914033333,North American Common Water Strider,Aquarius remigis,North American Common Water Strider,Insecta,59651
265237787,f0ce38a8-2f19-46c3-aacb-503ab4bea240,2025-03-13,2025-03-13 17:18:08 UTC,2025-03-14 02:33:49 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/265237787,https://inaturalist-open-data.s3.amazonaws.com/photos/476390238/medium.jpg,false,40.5314585695,-79.9171257448,Eastern Boxelder Bug,Boisea trivittata,Eastern Boxelder Bug,Insecta,53227
265239791,b97779ac-0d4e-4a1d-b817-e78f18c4e22d,2025-03-11,2025-03-11 20:02:31 UTC,2025-03-14 02:59:20 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/265239791,https://inaturalist-open-data.s3.amazonaws.com/photos/476394098/medium.jpeg,false,40.4757633589,-79.1876811907,Eastern Comma,Polygonia comma,Eastern Comma,Insecta,54064
265274259,cb160fc0-f7a3-4f23-8a34-c4e056eade97,2025-03-14,2025-03-14 12:55:17 UTC,2025-03-14 12:55:41 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/265274259,https://inaturalist-open-data.s3.amazonaws.com/photos/476462947/medium.jpeg,false,39.89899782,-75.59620667,European Mantis,Mantis religiosa,European Mantis,Insecta,53905
265274579,9ce2fda5-7c72-45c8-b3ba-86d6c080f54e,2025-03-13,2025-03-13 22:09:46 UTC,2025-03-14 13:00:24 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/265274579,https://inaturalist-open-data.s3.amazonaws.com/photos/476463465/medium.jpeg,false,41.2187441,-75.8421246997,Asian Lady Beetle,Harmonia axyridis,Asian Lady Beetle,Insecta,48484
265274589,648c64d3-cb1d-4198-a3d1-b2a6ab55939d,2025-03-13,2025-03-13 23:53:40 UTC,2025-03-14 13:00:34 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/265274589,https://inaturalist-open-data.s3.amazonaws.com/photos/476463489/medium.jpeg,false,41.2187896,-75.8423324997,Grote's Pinion,Lithophane grotei,Grote's Pinion,Insecta,223984
265275817,e86c92be-e57d-4326-a79d-fa29aa295491,2025-03-14,2025-03-14 12:32:56 UTC,2025-03-14 13:18:11 UTC,research,,https://www.inaturalist.org/observations/265275817,https://static.inaturalist.org/photos/476465805/medium.jpeg,false,40.2827090997,-78.8799094,Small Phigalia Moth,Phigalia strigataria,Small Phigalia Moth,Insecta,227741
265280394,f352f667-bd98-4dbb-829c-f820baab3661,2025-03-14,2025-03-14 14:11:46 UTC,2025-03-14 14:11:52 UTC,research,,https://www.inaturalist.org/observations/265280394,https://static.inaturalist.org/photos/476474673/medium.jpeg,false,40.0981788635,-75.0720214844,Hemlock Woolly Adelgid,Adelges tsugae,Hemlock Woolly Adelgid,Insecta,61513
265280710,d40cb034-5dee-4610-83dd-5b59a0e43866,2025-03-13,2025-03-13 21:29:13 UTC,2025-03-14 14:15:09 UTC,research,CC-BY,https://www.inaturalist.org/observations/265280710,https://inaturalist-open-data.s3.amazonaws.com/photos/476475153/medium.jpeg,false,40.0636416667,-75.1996666667,Winnow Ant,Aphaenogaster rudis,Winnow Ant,Insecta,213893
265280928,de3dc165-2df5-4b0c-bbe1-be72196e6e6c,2025-03-13,2025-03-13 21:29:13 UTC,2025-03-14 14:17:52 UTC,research,CC-BY,https://www.inaturalist.org/observations/265280928,https://inaturalist-open-data.s3.amazonaws.com/photos/476475589/medium.jpeg,false,40.0636416667,-75.1996666667,Mid-winter Boreus,Boreus brumalis,Mid-winter Boreus,Insecta,207875
265292685,72b46c51-d610-4168-9507-80e324bf4460,2025-03-14,2025-03-14 16:09:56 UTC,2025-03-14 16:17:20 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/265292685,https://inaturalist-open-data.s3.amazonaws.com/photos/476497613/medium.jpg,false,40.9328409923,-80.3717651539,Spotted Lanternfly,Lycorma delicatula,Spotted Lanternfly,Insecta,324726
265293788,9384e5a0-64f4-41a0-a8c4-c90f430720b8,2025-03-13,2025-03-13 18:46:03 UTC,2025-03-14 16:30:19 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/265293788,https://inaturalist-open-data.s3.amazonaws.com/photos/476500120/medium.jpeg,false,39.9253234997,-77.6077099997,White-spotted Cankerworm Moth,Paleacrita merriccata,White-spotted Cankerworm Moth,Insecta,176127
265293909,8ac51388-422e-4236-a790-8bb538f77e33,2025-03-13,2025-03-13 18:46:16 UTC,2025-03-14 16:31:46 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/265293909,https://inaturalist-open-data.s3.amazonaws.com/photos/476500412/medium.jpeg,false,39.9253234997,-77.6077099997,Half-wing Moth,Phigalia titea,Half-wing Moth,Insecta,209713
265294051,771c4b20-19c1-48e3-a5bb-d860758da9a8,2025-03-13,2025-03-13 18:47:14 UTC,2025-03-14 16:32:40 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/265294051,https://inaturalist-open-data.s3.amazonaws.com/photos/476500607/medium.jpeg,false,39.9251907,-77.6085503,Half-wing Moth,Phigalia titea,Half-wing Moth,Insecta,209713
265295167,98b7f026-aa6d-4dcf-92c2-70b93259de86,2025-03-14,2025-03-14 16:43:49 UTC,2025-03-14 16:45:19 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/265295167,https://inaturalist-open-data.s3.amazonaws.com/photos/483642714/medium.jpeg,false,41.21737724,-79.37534798,Gray Comma,Polygonia progne,Gray Comma,Insecta,58580
265295227,16bdbe32-1295-4cd6-8f9f-bd38fdf35a6c,2025-03-14,2025-03-14 15:04:25 UTC,2025-03-14 16:46:04 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/265295227,https://inaturalist-open-data.s3.amazonaws.com/photos/476503229/medium.jpeg,false,40.3262472222,-75.1122555556,Evergreen Bagworm Moth,Thyridopteryx ephemeraeformis,Evergreen Bagworm Moth,Insecta,121594
265300562,ac2fc726-9a9e-4647-9950-e9bf02150c63,2025-03-14,2025-03-14 15:46:29 UTC,2025-03-14 17:36:49 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/265300562,https://inaturalist-open-data.s3.amazonaws.com/photos/476513026/medium.jpeg,false,39.9227466667,-75.67728,Margined Carrion Beetle,Oiceoptoma noveboracense,Margined Carrion Beetle,Insecta,226275
265301131,4daa68b2-1776-43e7-843d-9252ae3a16f4,2025-03-14,2025-03-14 16:53:42 UTC,2025-03-14 17:41:41 UTC,research,CC0,https://www.inaturalist.org/observations/265301131,https://inaturalist-open-data.s3.amazonaws.com/photos/476514034/medium.jpg,false,40.1646583333,-79.2581783333,Widow Yellowjacket,Vespula vidua,Widow Yellowjacket,Insecta,130820
265303713,f4b71946-16e2-47ea-bdd0-1cae5d5f9735,2025-03-14,2025-03-14 15:14:24 UTC,2025-03-14 18:10:25 UTC,research,,https://www.inaturalist.org/observations/265303713,https://static.inaturalist.org/photos/476519540/medium.jpg,false,39.9524496792,-75.1494510028,Tulip Tree Leaf Miner,Phyllocnistis liriodendronella,Tulip Tree Leaf Miner,Insecta,416864
265304122,3fc78cbe-2ffa-4de7-b60a-fe608a0da616,2025-03-12,2025-03-12 21:19:15 UTC,2025-03-14 18:14:40 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/265304122,https://inaturalist-open-data.s3.amazonaws.com/photos/476520583/medium.jpeg,false,40.1382631997,-75.2786205997,Frigid Mining Bee,Andrena frigida,Frigid Mining Bee,Insecta,198991
265304678,e786ed96-5290-40bb-8469-cf625dde6f16,2025-03-14,2025-03-14 16:18:59 UTC,2025-03-14 18:20:38 UTC,research,,https://www.inaturalist.org/observations/265304678,https://static.inaturalist.org/photos/476521830/medium.jpg,false,39.9478916458,-75.1471133675,Phytomyza opacae,Phytomyza opacae,,Insecta,602514
265304710,6eafea1f-a46f-4232-9a7c-e154f4d4a07b,2025-03-14,2025-03-14 16:19:17 UTC,2025-03-14 18:20:47 UTC,research,,https://www.inaturalist.org/observations/265304710,https://static.inaturalist.org/photos/476521853/medium.jpg,false,39.9478454148,-75.1471311813,Native Holly Leafminer,Phytomyza ilicicola,Native Holly Leafminer,Insecta,663729
265306681,a0cf30c5-ac25-4ed7-a761-269b2fd83a32,2025-03-14,2025-03-14 18:38:20 UTC,2025-03-14 18:38:24 UTC,research,,https://www.inaturalist.org/observations/265306681,https://inaturalist-open-data.s3.amazonaws.com/photos/476525381/medium.jpeg,false,40.1395683289,-76.2196884155,Painted Lady,Vanessa cardui,Painted Lady,Insecta,48548
265306854,eec90e02-4884-4c46-a2f6-463d5b5db395,2025-03-14,2025-03-14 18:38:27 UTC,2025-03-14 18:39:58 UTC,research,,https://www.inaturalist.org/observations/265306854,https://inaturalist-open-data.s3.amazonaws.com/photos/476525689/medium.jpeg,false,40.1396102905,-76.2196731567,Painted Lady,Vanessa cardui,Painted Lady,Insecta,48548
265308737,8c361cb7-2f96-4c10-a8b0-7813fa7a128a,2025-03-13,2025-03-13 17:38:09 UTC,2025-03-14 18:57:00 UTC,research,CC-BY-ND,https://www.inaturalist.org/observations/265308737,https://inaturalist-open-data.s3.amazonaws.com/photos/476594933/medium.jpg,false,39.7638581284,-79.6637670478,Mourning Cloak,Nymphalis antiopa,Mourning Cloak,Insecta,56832
265308941,2751411a-950e-4c20-9ce6-8be63c90da09,2025-03-14,2025-03-14 18:33:38 UTC,2025-03-14 18:58:43 UTC,research,,https://www.inaturalist.org/observations/265308941,https://static.inaturalist.org/photos/476529375/medium.jpg,false,40.2625083333,-78.8340833333,Promethea Silkmoth,Callosamia promethea,Promethea Silkmoth,Insecta,81580
265309254,f94853e2-f00a-46a3-83e8-70b7e32ca9c8,2025-03-13,2025-03-14 00:45:43 UTC,2025-03-14 19:01:31 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/265309254,https://inaturalist-open-data.s3.amazonaws.com/photos/476529957/medium.jpeg,false,40.6846765403,-79.1096902639,Proper Platynus Beetle,Platynus decentis,Proper Platynus Beetle,Insecta,957679
265309343,9b26b5fe-c1df-4bb2-a974-86e977338540,2025-03-13,2025-03-14 00:45:23 UTC,2025-03-14 19:02:35 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/265309343,https://inaturalist-open-data.s3.amazonaws.com/photos/476530135/medium.jpeg,false,40.6846765403,-79.1096902639,Isabella Tiger Moth,Pyrrharctia isabella,Isabella Tiger Moth,Insecta,59675
265310264,35c9345c-3965-4bea-a3f2-f2730c1218ed,2025-03-14,2025-03-14 16:04:00 UTC,2025-03-14 19:11:37 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/265310264,https://inaturalist-open-data.s3.amazonaws.com/photos/476530657/medium.jpg,false,39.931483783,-75.6066696104,North American Common Water Strider,Aquarius remigis,North American Common Water Strider,Insecta,59651
265312403,6f921c2b-5294-47cd-b9e3-0cea0863ed66,2025-03-14,2025-03-14 19:33:28 UTC,2025-03-14 19:34:22 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/265312403,https://inaturalist-open-data.s3.amazonaws.com/photos/476536250/medium.jpeg,false,42.13122124,-80.14385096,Promethea Silkmoth,Callosamia promethea,Promethea Silkmoth,Insecta,81580
265317461,84e9fd8c-f425-4897-a4d8-2205ad5ac515,2025-03-14,2025-03-14 20:24:08 UTC,2025-03-14 20:24:38 UTC,research,CC-BY,https://www.inaturalist.org/observations/265317461,https://inaturalist-open-data.s3.amazonaws.com/photos/476546224/medium.jpg,false,40.1167528333,-75.2648083333,Giant Leopard Moth,Hypercompe scribonia,Giant Leopard Moth,Insecta,63028
265318211,85ea907c-1801-400d-a8f3-240f443a5b9f,2025-03-14,2025-03-14 16:54:13 UTC,2025-03-14 20:32:35 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/265318211,https://inaturalist-open-data.s3.amazonaws.com/photos/476547662/medium.jpg,false,40.9945866667,-80.329445,Eastern Boxelder Bug,Boisea trivittata,Eastern Boxelder Bug,Insecta,53227
265321511,8407a730-7f1a-4a6d-9ee9-bbcf086333c1,2025-03-14,2025-03-14 21:01:49 UTC,2025-03-14 21:02:47 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/265321511,https://inaturalist-open-data.s3.amazonaws.com/photos/476554015/medium.jpg,false,42.1811569321,-79.9511786934,Red Flat Bark Beetle,Cucujus clavipes,Red Flat Bark Beetle,Insecta,1603274
265322632,f7d46542-62e0-4d3f-b77a-83a72d5a2cd2,2025-03-14,2025-03-14 21:12:00 UTC,2025-03-14 21:14:55 UTC,research,CC0,https://www.inaturalist.org/observations/265322632,https://inaturalist-open-data.s3.amazonaws.com/photos/476556188/medium.jpg,false,40.2107466667,-75.39512,Clover Weevil,Sitona hispidulus,Clover Weevil,Insecta,231080
265322698,df37b9c2-16a6-48ca-be27-ae206957e24b,2025-03-14,2025-03-14 21:15:22 UTC,2025-03-14 21:15:33 UTC,research,,https://www.inaturalist.org/observations/265322698,https://static.inaturalist.org/photos/476556401/medium.jpg,false,40.0831856089,-76.2943378145,Common Citronella Ant,Lasius claviger,Common Citronella Ant,Insecta,222712
265324495,ebba0c7c-ed04-40d7-af35-a0368508d09a,2025-03-13,2025-03-14 00:05:13 UTC,2025-03-14 21:32:52 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/265324495,https://inaturalist-open-data.s3.amazonaws.com/photos/476560229/medium.jpg,false,40.3647533333,-76.77285,Morrison's Sallow,Eupsilia morrisoni,Morrison's Sallow,Insecta,204089
265325287,afaef02d-6d76-441d-b80d-4925717a82ad,2025-03-14,2025-03-14 21:39:50 UTC,2025-03-14 21:40:12 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/265325287,https://inaturalist-open-data.s3.amazonaws.com/photos/476561914/medium.jpg,false,40.4045866667,-80.0931916667,American Winter Ant,Prenolepis imparis,American Winter Ant,Insecta,68142
265326392,ab0a5201-c89e-4ec2-9ed6-e795ca85ac9e,2025-03-14,2025-03-14 20:35:00 UTC,2025-03-14 21:51:10 UTC,research,CC0,https://www.inaturalist.org/observations/265326392,https://inaturalist-open-data.s3.amazonaws.com/photos/476563001/medium.jpg,false,40.2104531347,-75.3945435076,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
265326660,b9325645-7f55-4af3-bf36-8dc1bd447fce,2025-03-14,2025-03-14 18:34:51 UTC,2025-03-14 21:54:32 UTC,research,,https://www.inaturalist.org/observations/265326660,https://static.inaturalist.org/photos/476565257/medium.jpg,false,39.9888633333,-75.9185466667,Brown Rove Beetle,Platydracus maculosus,Brown Rove Beetle,Insecta,61545
265327284,59522d94-d314-469a-81e6-866fd332ddcf,2025-03-14,2025-03-14 21:28:18 UTC,2025-03-14 22:00:33 UTC,research,,https://www.inaturalist.org/observations/265327284,https://static.inaturalist.org/photos/476566583/medium.jpeg,false,40.2948722222,-79.5765194444,Blackberry Knot Gall Wasp,Diastrophus nebulosus,Blackberry Knot Gall Wasp,Insecta,202858
265328922,fe0aa792-5b60-4982-a05f-915b11dccdc0,2025-03-14,2025-03-14 19:07:00 UTC,2025-03-14 22:17:37 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/265328922,https://inaturalist-open-data.s3.amazonaws.com/photos/476569793/medium.jpg,false,42.0176591379,-80.3782613563,Pterostichus mutus,Pterostichus mutus,,Insecta,229356
265329624,f198cf87-af4a-4978-ad5e-96d4c361a7cd,2025-03-14,2025-03-14 22:17:06 UTC,2025-03-14 22:22:01 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/265329624,https://inaturalist-open-data.s3.amazonaws.com/photos/476571346/medium.jpeg,false,42.1464631714,-80.134726949,Shaded Fuzzy Ant,Lasius aphidicola,Shaded Fuzzy Ant,Insecta,1032788
265330293,6dc2d10f-a096-4e26-b038-f141df404ecb,2025-03-14,2025-03-14 18:24:05 UTC,2025-03-14 22:28:55 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/265330293,https://inaturalist-open-data.s3.amazonaws.com/photos/476572768/medium.jpeg,false,40.3952277778,-77.9104611667,Elongate hemlock scale,Fiorinia externa,Elongate hemlock scale,Insecta,447063
265331076,fe36e757-606c-47a3-9f6d-bb4fe227fe0a,2025-03-14,2025-03-14 19:26:00 UTC,2025-03-14 22:35:50 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/265331076,https://inaturalist-open-data.s3.amazonaws.com/photos/476572833/medium.jpg,false,42.0151093883,-80.3766740767,Alfalfa Weevil,Hypera postica,Alfalfa Weevil,Insecta,196616
265333290,5c15e6e8-c3b8-4369-af42-925cb7543534,2025-03-14,2025-03-14 19:56:50 UTC,2025-03-14 22:55:43 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/265333290,https://inaturalist-open-data.s3.amazonaws.com/photos/476577995/medium.jpeg,false,40.2176499997,-80.3545926997,Eastern Carpenter Bee,Xylocopa virginica,Eastern Carpenter Bee,Insecta,51110
265334846,cfde2a3a-5770-475c-8195-e2d75c2440bd,2025-03-14,2025-03-14 23:07:30 UTC,2025-03-14 23:14:47 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/265334846,https://inaturalist-open-data.s3.amazonaws.com/photos/476581105/medium.jpg,false,40.2993920191,-79.686072656,American Winter Ant,Prenolepis imparis,American Winter Ant,Insecta,68142
265334881,cba99f4f-a820-4685-99d7-da7e6351b023,2025-03-14,2025-03-14 23:14:37 UTC,2025-03-14 23:15:21 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/265334881,https://inaturalist-open-data.s3.amazonaws.com/photos/476581165/medium.jpg,false,40.3186092515,-80.0062167989,Eastern Boxelder Bug,Boisea trivittata,Eastern Boxelder Bug,Insecta,53227
265338113,356131d7-842b-4020-aa56-f4b4da1de165,2025-03-14,2025-03-14 20:53:39 UTC,2025-03-14 23:51:09 UTC,research,,https://www.inaturalist.org/observations/265338113,https://static.inaturalist.org/photos/476587515/medium.jpeg,false,42.0903997354,-80.0136667863,Hemlock Woolly Adelgid,Adelges tsugae,Hemlock Woolly Adelgid,Insecta,61513
265343443,c15350fd-71e0-4a9e-8ed3-fe0457fd939f,2025-03-14,2025-03-14 16:31:00 UTC,2025-03-15 00:51:58 UTC,research,,https://www.inaturalist.org/observations/265343443,https://static.inaturalist.org/photos/476598039/medium.jpeg,false,40.5345094988,-79.5010404289,Virginia Pseudexentera Moth,Pseudexentera virginiana,Virginia Pseudexentera Moth,Insecta,367216
265345727,c5b697fb-2d71-4dc4-9f0e-dab400169f0e,2025-03-14,2025-03-14 17:02:00 UTC,2025-03-15 01:19:37 UTC,research,,https://www.inaturalist.org/observations/265345727,https://static.inaturalist.org/photos/476601404/medium.jpeg,false,40.5411363936,-79.5084942877,Green Stink Bug,Chinavia hilaris,Green Stink Bug,Insecta,485010
265348677,8e89e205-30ef-42fb-bae4-f8b9181dae08,2025-03-14,2025-03-14 19:43:16 UTC,2025-03-15 01:53:50 UTC,research,CC-BY,https://www.inaturalist.org/observations/265348677,https://inaturalist-open-data.s3.amazonaws.com/photos/476609303/medium.jpeg,false,40.3065694444,-79.7365083333,Small Milkweed Bug,Lygaeus kalmii,Small Milkweed Bug,Insecta,62045
265348779,87a500d0-bc03-44e4-8457-a8fe62bf6b22,2025-03-14,2025-03-15 01:51:17 UTC,2025-03-15 01:54:59 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/265348779,https://inaturalist-open-data.s3.amazonaws.com/photos/476609436/medium.jpeg,false,40.2522888889,-76.8180027778,Brown Marmorated Stink Bug,Halyomorpha halys,Brown Marmorated Stink Bug,Insecta,81923
